timestamp,tag_id
7.707,tag1194
7.268,tag2748
7.734,tag939
7.677,tag4905
7.107,tag1861
7.719,tag6229
7.290,tag1536
7.625,tag9703
7.580,tag5924
7.592,tag11610
7.692,tag9003
7.812,tag2449
7.846,tag308
7.046,tag6851
7.823,tag9213
7.979,tag10287
7.498,tag1940
7.086,tag2623
7.269,tag1920
7.380,tag10645
7.985,tag3569
7.497,tag1588
7.714,tag74
7.412,tag4655
7.643,tag11223
7.336,tag10817
7.279,tag7827
7.324,tag4367
7.819,tag4260
7.777,tag7606
7.714,tag444
7.756,tag10358
7.849,tag3454
7.867,tag11012
8.309,tag9982
8.034,tag3612
8.062,tag10833
8.346,tag11696
8.674,tag7654
8.004,tag7463
8.065,tag5847
8.630,tag617
8.278,tag8084
8.402,tag4133
8.451,tag955
8.081,tag7826
8.704,tag1938
8.739,tag4672
8.345,tag1930
8.030,tag6020
8.258,tag896
8.602,tag1581
8.200,tag10059
8.308,tag5653
8.447,tag3296
8.761,tag9646
8.455,tag2913
8.958,tag7900
8.950,tag10897
8.367,tag9509
8.164,tag8908
8.404,tag5546
8.872,tag63
8.284,tag747
8.095,tag3128
8.402,tag4641
8.822,tag2918
8.740,tag9914
8.502,tag3987
8.586,tag10583
8.897,tag9643
8.140,tag8673
8.997,tag493
8.948,tag4949
9.601,tag2057
9.371,tag11831
9.964,tag10429
9.437,tag1177
9.338,tag4375
9.389,tag6683
9.951,tag5060
9.028,tag686
9.648,tag6364
9.408,tag8642
9.543,tag157
9.592,tag6518
9.069,tag4711
9.315,tag593
9.871,tag4543
9.549,tag6548
9.972,tag6341
9.306,tag10291
9.066,tag11204
9.988,tag7552
9.222,tag10594
9.349,tag2644
9.318,tag8326
9.203,tag6562
9.732,tag1315
9.380,tag1614
9.912,tag2334
9.504,tag5798
9.484,tag8818
9.463,tag6255
9.160,tag8425
9.592,tag9764
9.704,tag7131
9.114,tag8218
9.140,tag11759
9.509,tag751
9.750,tag3650
9.595,tag8844
9.296,tag1684
9.015,tag6491
10.207,tag1389
10.213,tag10071
10.891,tag10945
10.310,tag6592
10.656,tag2993
10.655,tag10550
10.713,tag11308
10.591,tag4867
10.663,tag7846
10.077,tag3414
10.928,tag10039
10.316,tag5624
10.311,tag8643
10.302,tag492
10.661,tag5987
10.823,tag9024
10.576,tag2793
10.103,tag11735
10.783,tag11943
10.183,tag10522
10.177,tag2519
10.232,tag8477
10.047,tag1983
10.240,tag1920
10.913,tag4439
10.784,tag9754
10.136,tag1836
10.473,tag11830
10.277,tag1522
10.908,tag6877
10.022,tag10205
10.454,tag5382
10.906,tag2303
10.308,tag5736
10.025,tag1138
10.247,tag5216
10.258,tag8561
10.300,tag6762
10.004,tag9254
10.288,tag6381
11.908,tag11944
11.783,tag594
11.112,tag1748
11.295,tag10342
11.447,tag7814
11.534,tag6254
11.791,tag2340
11.113,tag223
11.581,tag8654
11.432,tag49
11.261,tag7945
11.502,tag8544
11.147,tag3455
11.645,tag5013
11.340,tag5791
11.739,tag11702
11.079,tag4714
11.878,tag2486
11.526,tag2280
11.426,tag9662
11.363,tag8248
11.635,tag6162
11.656,tag9433
11.735,tag871
11.688,tag6449
11.020,tag11870
11.464,tag511
11.991,tag11759
11.565,tag6738
11.594,tag7090
11.720,tag5264
11.759,tag4406
11.557,tag11694
11.397,tag10829
11.115,tag587
11.798,tag7465
11.430,tag6622
11.344,tag8946
11.571,tag1383
11.782,tag5920
12.591,tag5032
12.278,tag6364
12.983,tag4622
12.554,tag1917
12.158,tag2849
12.254,tag2234
12.660,tag1750
12.418,tag10957
12.930,tag10689
12.988,tag3169
12.260,tag3019
12.787,tag16
12.849,tag7139
12.217,tag2639
12.815,tag1571
12.910,tag1519
12.242,tag8877
12.441,tag6780
12.972,tag9710
12.219,tag7259
12.194,tag4307
12.346,tag5015
12.136,tag8951
12.416,tag10086
12.679,tag9856
12.541,tag3134
12.990,tag6
12.442,tag7023
12.235,tag11313
12.441,tag2176
12.356,tag7620
12.032,tag1146
12.643,tag3655
12.067,tag7899
12.559,tag9764
12.374,tag2880
12.212,tag11104
12.395,tag4904
12.572,tag2701
12.144,tag4235
13.525,tag6393
13.368,tag3815
13.717,tag3457
13.813,tag1759
13.285,tag9742
13.148,tag4734
13.302,tag11114
13.358,tag796
13.214,tag10072
13.259,tag2468
13.498,tag4021
13.642,tag10065
13.672,tag7319
13.713,tag6217
13.541,tag3069
13.765,tag9478
13.918,tag3781
13.550,tag178
13.755,tag10139
13.673,tag9414
13.564,tag4322
13.184,tag6764
13.656,tag10591
13.175,tag66
13.662,tag368
13.199,tag10373
13.944,tag6023
13.976,tag11350
13.095,tag11739
13.631,tag7241
13.861,tag3429
13.019,tag9909
13.416,tag5985
13.601,tag10837
13.324,tag2244
13.977,tag9072
13.516,tag6504
13.248,tag11444
13.144,tag3119
13.045,tag10035
14.378,tag1433
14.554,tag5580
14.278,tag7123
14.701,tag9760
14.560,tag7896
14.072,tag9180
14.147,tag11295
14.781,tag5471
14.457,tag10657
14.645,tag8483
14.060,tag11396
14.778,tag8482
14.389,tag3248
14.966,tag515
14.833,tag3557
14.398,tag6653
14.212,tag11124
14.189,tag11563
14.301,tag5508
14.135,tag4903
14.006,tag3244
14.515,tag6483
14.250,tag1486
14.055,tag9496
14.497,tag3968
14.683,tag9884
14.458,tag90
14.748,tag9369
14.144,tag4087
14.896,tag5587
14.245,tag8548
14.888,tag10463
14.649,tag7579
14.219,tag11802
14.085,tag6986
14.232,tag996
14.634,tag3207
14.187,tag10081
14.910,tag7065
14.799,tag622
15.628,tag5320
15.968,tag9480
15.205,tag764
15.266,tag11893
15.161,tag2507
15.332,tag5258
15.382,tag10284
15.752,tag8551
15.995,tag8445
15.217,tag9202
15.194,tag7995
15.422,tag4055
15.389,tag7232
15.998,tag11648
15.429,tag10756
15.957,tag1638
15.290,tag9744
15.717,tag1604
15.431,tag10776
15.849,tag8911
15.645,tag10545
15.386,tag6593
15.158,tag3028
15.732,tag7170
15.502,tag5142
15.416,tag4176
15.121,tag7677
15.128,tag4910
15.905,tag6120
15.440,tag6508
15.836,tag3539
15.889,tag1086
15.950,tag9644
15.515,tag10563
15.160,tag2819
15.889,tag11052
15.195,tag10611
15.023,tag1358
15.910,tag3795
15.466,tag10631
16.262,tag10637
16.307,tag1557
16.984,tag2568
16.010,tag5012
16.743,tag3357
16.516,tag6736
16.950,tag5622
16.260,tag1709
16.381,tag7288
16.795,tag8136
16.579,tag9078
16.737,tag211
16.628,tag5823
16.505,tag2874
16.999,tag4376
16.169,tag7968
16.055,tag2367
16.330,tag11005
16.560,tag11587
16.901,tag7823
16.886,tag7002
16.799,tag886
16.469,tag3041
16.837,tag1634
16.779,tag9016
16.355,tag1008
16.969,tag5135
16.431,tag4492
16.465,tag1964
16.991,tag6054
16.848,tag11537
16.981,tag5983
16.849,tag6625
16.048,tag11493
16.872,tag3366
16.698,tag2086
16.321,tag1205
16.086,tag3983
16.974,tag8246
16.361,tag2788
17.180,tag4440
17.883,tag7066
17.613,tag10344
17.597,tag3767
17.103,tag6921
17.915,tag11021
17.582,tag5954
17.080,tag4387
17.552,tag5410
17.397,tag1778
17.994,tag10148
17.468,tag5538
17.619,tag3423
17.974,tag5214
17.694,tag106
17.874,tag5781
17.387,tag6584
17.941,tag3327
17.777,tag7730
17.546,tag10411
17.311,tag964
17.351,tag9962
17.321,tag7153
17.284,tag4832
17.898,tag3616
17.474,tag668
17.094,tag1071
17.533,tag3295
17.728,tag5955
17.485,tag4516
17.252,tag11891
17.558,tag1830
17.299,tag7870
17.215,tag9204
17.479,tag4581
17.501,tag10731
17.530,tag10021
17.846,tag2811
17.771,tag4851
17.616,tag3175
18.175,tag10313
18.653,tag9211
18.901,tag1353
18.346,tag4955
18.830,tag1319
18.426,tag9012
18.455,tag11622
18.664,tag9628
18.714,tag11250
18.046,tag10004
18.718,tag10806
18.439,tag9455
18.072,tag2711
18.492,tag10053
18.122,tag8886
18.018,tag1587
18.382,tag9180
18.539,tag4574
18.920,tag728
18.745,tag3880
18.994,tag8798
18.904,tag11511
18.410,tag8940
18.939,tag8839
18.361,tag5299
18.786,tag6454
18.784,tag2405
18.292,tag6642
18.086,tag4356
18.185,tag10089
18.099,tag8566
18.012,tag3897
18.564,tag1619
18.783,tag2252
18.782,tag1659
18.418,tag8956
18.297,tag5457
18.708,tag11606
18.458,tag8809
18.555,tag8780
19.451,tag7894
19.708,tag8172
19.294,tag5623
19.012,tag9629
19.219,tag1750
19.293,tag8318
19.058,tag3254
19.289,tag11893
19.572,tag3119
19.168,tag7179
19.088,tag6926
19.931,tag11590
19.964,tag6086
19.718,tag11249
19.936,tag761
19.082,tag4644
19.847,tag422
19.238,tag4002
19.244,tag5356
19.816,tag7274
19.866,tag6332
19.509,tag9929
19.910,tag11763
19.193,tag11773
19.272,tag8401
19.514,tag2196
19.081,tag10837
19.081,tag11819
19.865,tag6868
19.977,tag6855
19.923,tag1429
19.340,tag5633
19.365,tag10063
19.561,tag8531
19.034,tag182
19.309,tag7624
19.544,tag5428
19.320,tag10119
19.982,tag4754
19.888,tag229
20.440,tag7040
20.923,tag585
20.394,tag6086
20.782,tag7298
20.001,tag7960
20.355,tag8881
20.614,tag2320
20.495,tag3311
20.367,tag5012
20.927,tag9749
20.032,tag1475
20.091,tag8010
20.048,tag5516
20.502,tag7356
20.663,tag7268
20.179,tag468
20.647,tag10207
20.934,tag11472
20.643,tag6947
20.252,tag11470
20.236,tag2756
20.502,tag736
20.510,tag914
20.976,tag5670
20.497,tag7620
20.250,tag1904
20.674,tag7972
20.936,tag10240
20.934,tag11786
20.223,tag7332
20.670,tag551
20.578,tag11569
20.843,tag3539
20.413,tag236
20.495,tag5863
20.755,tag11128
20.721,tag10262
20.439,tag753
20.980,tag2662
20.444,tag11288
21.139,tag7568
21.760,tag4232
21.300,tag1156
21.151,tag9095
21.143,tag10919
21.354,tag1803
21.207,tag5
21.204,tag7990
21.827,tag4741
21.404,tag11793
21.756,tag9353
21.278,tag1550
21.450,tag6787
21.366,tag11597
21.147,tag2602
21.598,tag7917
21.258,tag3962
21.498,tag2823
21.669,tag9163
21.041,tag834
21.199,tag8909
21.672,tag505
21.976,tag1381
21.234,tag8827
21.541,tag1344
21.839,tag2717
21.413,tag2765
21.038,tag5080
21.904,tag6524
21.363,tag10282
21.326,tag6146
21.511,tag11397
21.987,tag10422
21.584,tag10404
21.081,tag10627
21.128,tag9723
21.911,tag9697
21.885,tag1773
21.197,tag4568
21.811,tag3721
22.130,tag9706
22.832,tag10554
22.642,tag69
22.718,tag1320
22.279,tag11055
22.431,tag2746
22.086,tag11610
22.391,tag1463
22.058,tag8970
22.689,tag6178
22.037,tag2175
22.271,tag7807
22.330,tag2221
22.276,tag873
22.582,tag8829
22.757,tag8082
22.153,tag8012
22.700,tag5915
22.323,tag11332
22.646,tag10415
22.142,tag7398
22.368,tag5484
22.488,tag958
22.447,tag373
22.969,tag546
22.245,tag5783
22.015,tag9954
22.713,tag755
22.351,tag9122
22.045,tag5649
22.397,tag8344
22.977,tag5166
22.361,tag8322
22.846,tag10752
22.585,tag9524
22.397,tag7564
22.052,tag10766
22.567,tag7258
22.189,tag10623
22.141,tag5437
23.074,tag8031
23.072,tag3014
23.773,tag588
23.677,tag8848
23.190,tag10004
23.126,tag9004
23.677,tag1730
23.629,tag441
23.215,tag11461
23.408,tag490
23.062,tag6026
23.682,tag3672
23.018,tag8430
23.566,tag8691
23.595,tag3600
23.647,tag720
23.710,tag8235
23.255,tag5935
23.224,tag4358
23.806,tag3706
23.896,tag10589
23.511,tag3948
23.281,tag10590
23.061,tag11358
23.921,tag7806
23.214,tag11660
23.847,tag4844
23.851,tag11887
23.392,tag9405
23.951,tag1363
23.239,tag2600
23.901,tag9774
23.052,tag360
23.038,tag545
23.562,tag3871
23.278,tag7330
23.418,tag2279
23.782,tag11719
23.488,tag4534
23.006,tag9703
24.002,tag208
24.168,tag9562
24.872,tag5912
24.484,tag9585
24.144,tag3625
24.122,tag6338
24.712,tag1416
24.269,tag11233
24.249,tag4080
24.396,tag6618
24.733,tag9511
24.525,tag6990
24.942,tag9574
24.085,tag2973
24.635,tag3361
24.430,tag11215
24.911,tag11406
24.990,tag6347
24.683,tag3076
24.887,tag9933
24.019,tag7697
24.798,tag9310
24.052,tag1114
24.700,tag11559
24.711,tag8805
24.765,tag7637
24.462,tag7693
24.635,tag2833
24.624,tag5829
24.646,tag11352
24.993,tag11281
24.418,tag8245
24.133,tag1088
24.636,tag1716
24.884,tag8930
24.820,tag6968
24.409,tag9832
24.721,tag8780
24.799,tag8101
24.802,tag11777
25.388,tag8647
25.689,tag6932
25.985,tag1224
25.030,tag9703
25.211,tag3493
25.707,tag3833
25.236,tag7909
25.830,tag3521
25.873,tag6923
25.534,tag3329
25.519,tag6475
25.509,tag6807
25.951,tag4341
25.149,tag806
25.806,tag584
25.644,tag5572
25.305,tag6097
25.697,tag10064
25.088,tag306
25.994,tag957
25.526,tag8865
25.871,tag4109
25.359,tag7095
25.187,tag11804
25.228,tag3793
25.559,tag367
25.390,tag8075
25.053,tag3456
25.238,tag6065
25.010,tag1489
25.313,tag2048
25.126,tag10890
25.828,tag3027
25.572,tag4262
25.367,tag1846
25.885,tag7473
25.842,tag2776
25.395,tag6547
25.162,tag2397
25.332,tag5065
26.082,tag1643
26.917,tag4719
26.716,tag5715
26.372,tag9596
26.201,tag5977
26.388,tag1666
26.698,tag1723
26.731,tag4277
26.619,tag5758
26.638,tag7036
26.677,tag2926
26.720,tag6299
26.904,tag2968
26.488,tag4747
26.743,tag5116
26.287,tag1843
26.853,tag3803
26.802,tag11868
26.686,tag423
26.977,tag4834
26.253,tag10295
26.152,tag7247
26.275,tag9864
26.038,tag2708
26.884,tag10687
26.588,tag10336
26.505,tag2115
26.754,tag844
26.549,tag9787
26.987,tag3053
26.307,tag6021
26.792,tag1292
26.963,tag11411
26.576,tag10182
26.869,tag7797
26.111,tag3914
26.262,tag4005
26.248,tag3148
26.325,tag918
26.860,tag4280
27.406,tag6352
27.637,tag6579
27.232,tag2820
27.208,tag7322
27.556,tag4703
27.784,tag597
27.351,tag2651
27.558,tag11593
27.636,tag4536
27.186,tag11916
27.603,tag5809
27.736,tag3665
27.932,tag5357
27.260,tag4252
27.172,tag6537
27.462,tag1179
27.925,tag3218
27.432,tag1908
27.164,tag11276
27.894,tag1592
27.195,tag9999
27.624,tag7807
27.957,tag11037
27.501,tag7016
27.732,tag7381
27.929,tag6316
27.157,tag3109
27.584,tag69
27.124,tag4991
27.670,tag3415
27.193,tag10227
27.368,tag8638
27.992,tag142
27.527,tag154
27.555,tag2457
27.951,tag4720
27.414,tag10051
27.072,tag7575
27.566,tag5593
27.103,tag6330
28.993,tag5061
28.265,tag7368
28.168,tag10832
28.230,tag7851
28.593,tag10298
28.373,tag1021
28.477,tag4855
28.840,tag595
28.746,tag11983
28.899,tag6192
28.161,tag2255
28.096,tag78
28.024,tag7398
28.648,tag4659
28.146,tag6946
28.578,tag6221
28.515,tag1404
28.725,tag9913
28.043,tag2880
28.038,tag5011
28.011,tag2515
28.845,tag7802
28.037,tag6311
28.590,tag2693
28.854,tag3059
28.050,tag9093
28.677,tag5162
28.869,tag8761
28.948,tag4389
28.465,tag6579
28.094,tag9071
28.588,tag7563
28.827,tag3231
28.447,tag10012
28.086,tag1694
28.789,tag5961
28.058,tag4906
28.464,tag5716
28.748,tag4430
28.217,tag801
29.574,tag11955
29.652,tag7599
29.314,tag14
29.855,tag9351
29.616,tag8093
29.488,tag11679
29.841,tag7510
29.687,tag10280
29.754,tag8033
29.437,tag3001
29.669,tag10412
29.525,tag8814
29.333,tag3467
29.356,tag3785
29.594,tag10440
29.370,tag2887
29.861,tag3707
29.116,tag9819
29.730,tag6953
29.835,tag5435
29.598,tag5875
29.529,tag2237
29.816,tag8549
29.223,tag1793
29.948,tag1952
29.594,tag10646
29.158,tag11910
29.414,tag417
29.347,tag3107
29.109,tag10068
29.472,tag11690
29.331,tag3337
29.017,tag11797
29.834,tag11269
29.123,tag8702
29.639,tag7346
29.723,tag9430
29.421,tag82
29.066,tag1721
29.049,tag11498
30.373,tag8992
30.928,tag2638
30.291,tag4685
30.563,tag10509
30.077,tag10412
30.024,tag11105
30.783,tag5196
30.893,tag10078
30.292,tag8095
30.017,tag7418
30.385,tag7092
30.854,tag10582
30.456,tag5882
30.126,tag520
30.618,tag6484
30.533,tag10627
30.631,tag5924
30.572,tag3111
30.544,tag202
30.393,tag2688
30.683,tag8953
30.404,tag7350
30.054,tag5395
30.890,tag9256
30.292,tag8894
30.519,tag8583
30.382,tag7713
30.591,tag10138
30.709,tag3837
30.152,tag552
30.844,tag7935
30.858,tag4573
30.372,tag2798
30.184,tag2132
30.321,tag4944
30.774,tag5608
30.475,tag4788
30.494,tag6370
30.422,tag1631
30.770,tag3438
31.094,tag8073
31.115,tag1086
31.530,tag9508
31.843,tag5926
31.359,tag985
31.288,tag10426
31.832,tag958
31.909,tag4929
31.680,tag11926
31.248,tag1554
31.980,tag8562
31.111,tag2161
31.372,tag531
31.154,tag2404
31.183,tag767
31.257,tag10185
31.759,tag7141
31.682,tag5082
31.472,tag9718
31.507,tag7169
31.026,tag9534
31.691,tag11100
31.783,tag10094
31.659,tag1111
31.904,tag221
31.125,tag4441
31.012,tag6276
31.351,tag2932
31.266,tag1259
31.540,tag6347
31.487,tag4109
31.964,tag7445
31.823,tag7877
31.719,tag4996
31.273,tag10264
31.704,tag5924
31.073,tag4170
31.072,tag6224
31.571,tag4561
31.276,tag1335
32.537,tag8626
32.787,tag7366
32.258,tag2230
32.744,tag1788
32.482,tag7975
32.614,tag692
32.151,tag3813
32.178,tag3166
32.247,tag10625
32.077,tag1231
32.143,tag9552
32.392,tag4591
32.338,tag897
32.583,tag1078
32.684,tag2878
32.123,tag1168
32.842,tag10858
32.180,tag8219
32.096,tag3952
32.070,tag11612
32.464,tag4282
32.149,tag11634
32.872,tag1907
32.118,tag11217
32.674,tag3150
32.165,tag1051
32.664,tag4764
32.424,tag2767
32.777,tag8201
32.397,tag7516
32.273,tag5160
32.280,tag9795
32.257,tag2456
32.026,tag8697
32.927,tag7135
32.174,tag10166
32.919,tag1322
32.185,tag1450
32.506,tag3956
32.161,tag6458
33.875,tag2180
33.492,tag10825
33.429,tag1613
33.657,tag5242
33.525,tag2094
33.166,tag3662
33.461,tag7728
33.559,tag6705
33.250,tag10129
33.029,tag4138
33.697,tag3565
33.148,tag621
33.082,tag257
33.211,tag10800
33.382,tag8820
33.011,tag7178
33.464,tag11261
33.344,tag11288
33.305,tag4043
33.197,tag11841
33.873,tag6917
33.441,tag1144
33.339,tag5776
33.038,tag6151
33.784,tag962
33.128,tag1144
33.869,tag5330
33.743,tag3871
33.173,tag1401
33.543,tag10096
33.462,tag3272
33.523,tag6987
33.412,tag6493
33.105,tag10031
33.503,tag4619
33.339,tag5829
33.771,tag10197
33.357,tag2511
33.096,tag7705
33.002,tag1410
34.813,tag6472
34.663,tag7400
34.086,tag11420
34.494,tag11681
34.076,tag8902
34.810,tag61
34.146,tag3259
34.199,tag8882
34.397,tag226
34.054,tag7053
34.694,tag4904
34.076,tag10804
34.761,tag7042
34.855,tag4402
34.576,tag9698
34.540,tag6862
34.108,tag2511
34.991,tag2000
34.505,tag1085
34.398,tag1070
34.116,tag9347
34.414,tag9986
34.547,tag6554
34.654,tag6275
34.338,tag8330
34.772,tag6014
34.480,tag448
34.094,tag7258
34.472,tag3514
34.924,tag10015
34.023,tag2792
34.475,tag8689
34.531,tag4829
34.342,tag3404
34.674,tag4949
34.528,tag2934
34.494,tag4204
34.973,tag10766
34.112,tag3796
34.057,tag10411
35.987,tag8800
35.269,tag11557
35.609,tag8695
35.941,tag5891
35.666,tag10430
35.672,tag9249
35.448,tag10161
35.173,tag3569
35.872,tag5998
35.333,tag10210
35.129,tag1385
35.228,tag1097
35.889,tag10540
35.658,tag6565
35.567,tag8643
35.871,tag10265
35.099,tag7666
35.214,tag1841
35.182,tag4460
35.049,tag10318
35.335,tag8822
35.571,tag8415
35.678,tag10543
35.654,tag974
35.674,tag9768
35.765,tag2829
35.898,tag3473
35.007,tag1975
35.530,tag4830
35.270,tag3289
35.291,tag2828
35.110,tag7969
35.346,tag3622
35.392,tag6704
35.850,tag11788
35.514,tag1016
35.523,tag4716
35.739,tag10242
35.338,tag10088
35.421,tag6120
36.174,tag9481
36.879,tag574
36.836,tag8370
36.599,tag9167
36.505,tag9469
36.281,tag9133
36.438,tag10300
36.798,tag7894
36.343,tag1093
36.500,tag8587
36.607,tag9714
36.631,tag1703
36.437,tag6107
36.761,tag6565
36.186,tag8851
36.411,tag11714
36.042,tag1497
36.405,tag2854
36.643,tag841
36.599,tag1469
36.458,tag2020
36.722,tag11859
36.832,tag1187
36.030,tag5510
36.431,tag1649
36.057,tag8648
36.714,tag6211
36.179,tag7432
36.051,tag6093
36.730,tag8136
36.840,tag10970
36.840,tag4529
36.099,tag4194
36.840,tag5372
36.197,tag9588
36.939,tag1024
36.564,tag7421
36.368,tag4721
36.590,tag1835
36.632,tag4144
37.843,tag8810
37.473,tag11800
37.105,tag713
37.846,tag11258
37.568,tag8787
37.288,tag9324
37.744,tag10834
37.855,tag5881
37.057,tag7884
37.043,tag6309
37.895,tag8050
37.450,tag4916
37.490,tag1813
37.682,tag7767
37.628,tag6880
37.888,tag4790
37.436,tag4495
37.846,tag6712
37.802,tag2981
37.789,tag3117
37.444,tag11983
37.789,tag3514
37.276,tag10920
37.536,tag9172
37.280,tag3032
37.998,tag11697
37.045,tag8620
37.184,tag8058
37.229,tag2621
37.633,tag2817
37.666,tag6556
37.876,tag2000
37.944,tag7217
37.806,tag4166
37.656,tag7913
37.383,tag11862
37.612,tag4717
37.011,tag9283
37.043,tag4340
37.738,tag2949
38.247,tag11697
38.012,tag10721
38.869,tag10413
38.145,tag4143
38.857,tag5158
38.574,tag9693
38.139,tag8114
38.951,tag6581
38.340,tag5373
38.226,tag5266
38.688,tag6716
38.249,tag4994
38.731,tag10015
38.299,tag425
38.237,tag1
38.433,tag3016
38.637,tag8447
38.967,tag2268
38.312,tag2872
38.538,tag5
38.583,tag6300
38.761,tag411
38.554,tag10613
38.716,tag6633
38.035,tag9682
38.734,tag2598
38.440,tag4410
38.613,tag3888
38.560,tag6629
38.971,tag9360
38.549,tag8123
38.970,tag1278
38.579,tag1955
38.556,tag8199
38.539,tag1398
38.090,tag6993
38.706,tag9347
38.420,tag8008
38.758,tag4687
38.583,tag7970
39.210,tag3573
39.958,tag5491
39.892,tag9014
39.628,tag380
39.187,tag348
39.874,tag1825
39.917,tag8059
39.585,tag7424
